"tpc","msg","date"
"xbee/hum",45.4,"2017-01-13 11:59:53.800000"
"xbee/hum",45.5,"2017-01-13 11:59:57.781000"
"xbee/hum",45.6,"2017-01-13 11:59:59.813000"
"xbee/hum",45.5,"2017-01-13 12:00:01.923000"
"xbee/hum",45.4,"2017-01-13 12:00:03.907000"
"xbee/hum",45.4,"2017-01-13 12:00:13.996000"
"xbee/hum",45.3,"2017-01-13 12:00:16.144000"
"xbee/hum",45.2,"2017-01-13 12:00:18.184000"
"xbee/hum",45.0,"2017-01-13 12:00:22.151000"
"xbee/hum",44.7,"2017-01-13 12:00:24.244000"
"xbee/hum",44.5,"2017-01-13 12:00:26.318000"
"xbee/hum",44.4,"2017-01-13 12:00:28.308000"
"xbee/hum",44.2,"2017-01-13 12:00:30.418000"
"xbee/hum",44.1,"2017-01-13 12:00:32.463000"
"xbee/hum",43.9,"2017-01-13 12:00:34.464000"
"xbee/hum",43.7,"2017-01-13 12:00:38.526000"
"xbee/hum",43.6,"2017-01-13 12:00:40.653000"
"xbee/hum",43.5,"2017-01-13 12:00:42.619000"
"xbee/hum",43.4,"2017-01-13 12:00:44.753000"
"xbee/hum",43.5,"2017-01-13 12:00:50.854000"
"xbee/hum",43.6,"2017-01-13 12:00:58.913000"
"xbee/hum",43.7,"2017-01-13 12:01:03.022000"
"xbee/hum",43.8,"2017-01-13 12:01:05.005000"
"xbee/hum",43.9,"2017-01-13 12:01:09.067000"
"xbee/hum",44.0,"2017-01-13 12:01:11.113000"
"xbee/hum",44.1,"2017-01-13 12:01:13.144000"
"xbee/hum",44.2,"2017-01-13 12:01:15.259000"
"xbee/hum",44.4,"2017-01-13 12:01:19.359000"
"xbee/hum",44.6,"2017-01-13 12:01:21.300000"
"xbee/hum",44.8,"2017-01-13 12:01:23.460000"
"xbee/hum",45.0,"2017-01-13 12:01:25.555000"
"xbee/hum",45.2,"2017-01-13 12:01:27.787000"
"xbee/hum",45.1,"2017-01-13 12:01:31.682000"
"xbee/hum",44.9,"2017-01-13 12:01:33.611000"
"xbee/hum",44.7,"2017-01-13 12:01:35.642000"
"xbee/hum",44.5,"2017-01-13 12:01:37.769000"
"xbee/hum",44.4,"2017-01-13 12:01:39.861000"
"xbee/hum",44.4,"2017-01-13 12:01:49.951000"
"xbee/hum",44.5,"2017-01-13 12:01:55.998000"
"xbee/hum",44.6,"2017-01-13 12:01:58.028000"
"xbee/hum",44.7,"2017-01-13 12:02:02.090000"
"xbee/hum",44.8,"2017-01-13 12:02:08.198000"
"xbee/hum",44.9,"2017-01-13 12:02:10.228000"
"xbee/hum",45.0,"2017-01-13 12:02:20.334000"
"xbee/hum",44.9,"2017-01-13 12:02:24.411000"
"xbee/hum",44.9,"2017-01-13 12:02:34.517000"
"xbee/hum",45.0,"2017-01-13 12:02:40.657000"
"xbee/hum",45.1,"2017-01-13 12:02:42.771000"
"xbee/hum",45.2,"2017-01-13 12:02:44.718000"
"xbee/hum",45.3,"2017-01-13 12:02:50.906000"
"xbee/hum",45.4,"2017-01-13 12:02:52.841000"
"xbee/hum",45.3,"2017-01-13 12:03:01.044000"
"xbee/hum",45.2,"2017-01-13 12:03:03.043000"
"xbee/hum",45.1,"2017-01-13 12:03:05.135000"
"xbee/hum",45.0,"2017-01-13 12:03:09.169000"
"xbee/hum",45.1,"2017-01-13 12:03:15.341000"
"xbee/hum",45.3,"2017-01-13 12:03:17.307000"
"xbee/hum",45.4,"2017-01-13 12:03:19.338000"
"xbee/hum",45.6,"2017-01-13 12:03:21.369000"
"xbee/hum",45.7,"2017-01-13 12:03:25.507000"
"xbee/hum",45.8,"2017-01-13 12:03:27.461000"
"xbee/hum",45.9,"2017-01-13 12:03:29.569000"
"xbee/hum",45.8,"2017-01-13 12:03:33.569000"
"xbee/hum",45.7,"2017-01-13 12:03:35.733000"
"xbee/hum",45.6,"2017-01-13 12:03:37.772000"
"xbee/hum",45.4,"2017-01-13 12:03:39.795000"
"xbee/hum",45.3,"2017-01-13 12:03:41.820000"
"xbee/hum",45.2,"2017-01-13 12:03:43.787000"
"xbee/hum",45.1,"2017-01-13 12:03:45.818000"
"xbee/hum",45.0,"2017-01-13 12:03:49.863000"
"xbee/hum",45.1,"2017-01-13 12:03:58.050000"
"xbee/hum",45.0,"2017-01-13 12:04:00.098000"
"xbee/hum",45.1,"2017-01-13 12:04:06.157000"
"xbee/hum",45.2,"2017-01-13 12:04:14.264000"
"xbee/hum",45.3,"2017-01-13 12:04:16.295000"
"xbee/hum",45.5,"2017-01-13 12:04:18.456000"
"xbee/hum",45.6,"2017-01-13 12:04:20.389000"
"xbee/hum",45.8,"2017-01-13 12:04:22.499000"
"xbee/hum",45.9,"2017-01-13 12:04:24.482000"
"xbee/hum",46.1,"2017-01-13 12:04:26.513000"
"xbee/hum",46.2,"2017-01-13 12:04:28.857000"
"xbee/hum",46.1,"2017-01-13 12:04:32.605000"
"xbee/hum",45.9,"2017-01-13 12:04:34.752000"
"xbee/hum",45.8,"2017-01-13 12:04:36.699000"
"xbee/hum",45.7,"2017-01-13 12:04:38.825000"
"xbee/hum",45.9,"2017-01-13 12:04:42.886000"
"xbee/hum",46.1,"2017-01-13 12:04:44.869000"
"xbee/hum",46.0,"2017-01-13 12:04:50.913000"
"xbee/hum",45.9,"2017-01-13 12:04:53.024000"
"xbee/hum",45.8,"2017-01-13 12:04:57.038000"
"xbee/hum",45.7,"2017-01-13 12:05:01.147000"
"xbee/hum",45.6,"2017-01-13 12:05:03.348000"
"xbee/hum",45.6,"2017-01-13 12:05:13.343000"
"xbee/hum",45.5,"2017-01-13 12:05:19.408000"
"xbee/hum",45.6,"2017-01-13 12:05:29.546000"
"xbee/hum",45.7,"2017-01-13 12:05:31.621000"
"xbee/hum",46.0,"2017-01-13 12:05:33.559000"
"xbee/hum",46.2,"2017-01-13 12:05:35.590000"
"xbee/hum",46.4,"2017-01-13 12:05:37.621000"
"xbee/hum",46.6,"2017-01-13 12:05:39.652000"
"xbee/hum",46.8,"2017-01-13 12:05:41.994000"
"xbee/hum",46.9,"2017-01-13 12:05:43.857000"
"xbee/hum",47.1,"2017-01-13 12:05:45.808000"
"xbee/hum",46.9,"2017-01-13 12:05:52.056000"
"xbee/hum",46.8,"2017-01-13 12:05:56.189000"
"xbee/hum",46.8,"2017-01-13 12:06:06.187000"
"xbee/hum",46.9,"2017-01-13 12:06:10.319000"
"xbee/hum",47.0,"2017-01-13 12:06:18.268000"
"xbee/hum",47.0,"2017-01-13 12:06:28.574000"
"xbee/hum",47.1,"2017-01-13 12:06:30.535000"
"xbee/hum",47.2,"2017-01-13 12:06:32.531000"
"xbee/hum",47.2,"2017-01-13 12:06:42.700000"
"xbee/hum",47.4,"2017-01-13 12:06:44.731000"
"xbee/hum",47.5,"2017-01-13 12:06:46.842000"
"xbee/hum",47.6,"2017-01-13 12:06:48.825000"
"xbee/hum",47.5,"2017-01-13 12:06:52.854000"
"xbee/hum",47.4,"2017-01-13 12:07:00.961000"
"xbee/hum",47.5,"2017-01-13 12:07:05.102000"
"xbee/hum",47.7,"2017-01-13 12:07:07.069000"
"xbee/hum",47.9,"2017-01-13 12:07:09.099000"
"xbee/hum",47.8,"2017-01-13 12:07:11.130000"
"xbee/hum",47.7,"2017-01-13 12:07:13.161000"
"xbee/hum",47.8,"2017-01-13 12:07:15.337000"
"xbee/hum",48.0,"2017-01-13 12:07:17.366000"
"xbee/hum",48.1,"2017-01-13 12:07:21.670000"
"xbee/hum",48.3,"2017-01-13 12:07:25.526000"
"xbee/hum",48.2,"2017-01-13 12:07:33.637000"
"xbee/hum",48.1,"2017-01-13 12:07:37.626000"
"xbee/hum",48.0,"2017-01-13 12:07:41.782000"
"xbee/hum",47.9,"2017-01-13 12:07:49.794000"
"xbee/hum",47.8,"2017-01-13 12:07:54.049000"
"xbee/hum",47.7,"2017-01-13 12:08:03.978000"
"xbee/hum",47.6,"2017-01-13 12:08:06.009000"
"xbee/hum",47.7,"2017-01-13 12:08:12.086000"
"xbee/hum",47.8,"2017-01-13 12:08:18.232000"
"xbee/hum",47.9,"2017-01-13 12:08:24.254000"
"xbee/hum",48.0,"2017-01-13 12:08:28.395000"
"xbee/hum",47.9,"2017-01-13 12:08:34.498000"
"xbee/hum",47.8,"2017-01-13 12:08:42.483000"
"xbee/hum",47.9,"2017-01-13 12:08:44.513000"
"xbee/hum",48.0,"2017-01-13 12:08:46.656000"
"xbee/hum",48.1,"2017-01-13 12:08:48.607000"
"xbee/hum",48.0,"2017-01-13 12:08:50.638000"
"xbee/hum",48.1,"2017-01-13 12:08:52.669000"
"xbee/hum",47.9,"2017-01-13 12:08:54.699000"
"xbee/hum",47.8,"2017-01-13 12:08:56.846000"
"xbee/hum",47.7,"2017-01-13 12:08:58.901000"
"xbee/hum",47.6,"2017-01-13 12:09:01.163000"
"xbee/hum",47.5,"2017-01-13 12:09:11.025000"
"xbee/hum",47.3,"2017-01-13 12:09:15.071000"
"xbee/hum",47.2,"2017-01-13 12:09:17.181000"
"xbee/hum",47.1,"2017-01-13 12:09:19.164000"
"xbee/hum",47.0,"2017-01-13 12:09:21.195000"
"xbee/hum",47.1,"2017-01-13 12:09:31.411000"
"xbee/hum",47.1,"2017-01-13 12:09:41.542000"
"xbee/hum",47.2,"2017-01-13 12:09:43.594000"
"xbee/hum",47.1,"2017-01-13 12:09:51.672000"
"xbee/hum",47.0,"2017-01-13 12:09:53.702000"
"xbee/hum",46.9,"2017-01-13 12:09:55.733000"
"xbee/hum",47.0,"2017-01-13 12:10:00.198000"
"xbee/hum",47.1,"2017-01-13 12:10:05.903000"
"xbee/hum",47.2,"2017-01-13 12:10:11.995000"
"xbee/hum",47.2,"2017-01-13 12:10:22.085000"
"xbee/hum",47.3,"2017-01-13 12:10:24.247000"
"xbee/hum",47.2,"2017-01-13 12:10:28.193000"
"xbee/hum",47.3,"2017-01-13 12:10:30.223000"
"xbee/hum",47.4,"2017-01-13 12:10:38.299000"
"xbee/hum",47.5,"2017-01-13 12:10:40.330000"
"xbee/hum",47.6,"2017-01-13 12:10:42.377000"
"xbee/hum",47.5,"2017-01-13 12:10:44.469000"
"xbee/hum",47.4,"2017-01-13 12:10:46.656000"
"xbee/hum",47.1,"2017-01-13 12:10:48.549000"
"xbee/hum",46.9,"2017-01-13 12:10:50.548000"
"xbee/hum",46.7,"2017-01-13 12:10:52.616000"
"xbee/hum",46.6,"2017-01-13 12:10:54.650000"
"xbee/hum",46.9,"2017-01-13 12:10:56.717000"
"xbee/hum",47.4,"2017-01-13 12:10:58.719000"
"xbee/hum",48.0,"2017-01-13 12:11:00.769000"
"xbee/hum",48.4,"2017-01-13 12:11:02.780000"
"xbee/hum",48.6,"2017-01-13 12:11:04.907000"
"xbee/hum",48.7,"2017-01-13 12:11:06.938000"
"xbee/hum",48.5,"2017-01-13 12:11:08.937000"
"xbee/hum",48.7,"2017-01-13 12:11:13.043000"
"xbee/hum",48.8,"2017-01-13 12:11:15.103000"
"xbee/hum",48.9,"2017-01-13 12:11:17.091000"
"xbee/hum",49.1,"2017-01-13 12:11:19.122000"
"xbee/hum",49.2,"2017-01-13 12:11:21.153000"
"xbee/hum",49.1,"2017-01-13 12:11:23.200000"
"xbee/hum",49.0,"2017-01-13 12:11:27.261000"
"xbee/hum",48.9,"2017-01-13 12:11:29.292000"
"xbee/hum",48.7,"2017-01-13 12:11:31.322000"
"xbee/hum",48.6,"2017-01-13 12:11:33.353000"
"xbee/hum",48.5,"2017-01-13 12:11:36.388000"
"xbee/hum",48.4,"2017-01-13 12:11:37.590000"
"xbee/hum",48.3,"2017-01-13 12:11:39.889000"
"xbee/hum",48.2,"2017-01-13 12:11:47.616000"
"xbee/hum",48.1,"2017-01-13 12:11:49.751000"
"xbee/hum",48.0,"2017-01-13 12:11:51.710000"
"xbee/hum",47.7,"2017-01-13 12:11:53.740000"
"xbee/hum",47.4,"2017-01-13 12:11:55.771000"
"xbee/hum",47.2,"2017-01-13 12:11:57.817000"
"xbee/hum",47.4,"2017-01-13 12:12:02.012000"
"xbee/hum",47.8,"2017-01-13 12:12:04.038000"
"xbee/hum",48.4,"2017-01-13 12:12:06.097000"
"xbee/hum",48.7,"2017-01-13 12:12:08.051000"
"xbee/hum",48.8,"2017-01-13 12:12:10.082000"
"xbee/hum",49.3,"2017-01-13 12:12:12.128000"
"xbee/hum",49.8,"2017-01-13 12:12:14.159000"
"xbee/hum",50.1,"2017-01-13 12:12:16.251000"
"xbee/hum",50.2,"2017-01-13 12:12:18.333000"
"xbee/hum",49.8,"2017-01-13 12:12:20.300000"
"xbee/hum",49.5,"2017-01-13 12:12:22.346000"
"xbee/hum",49.3,"2017-01-13 12:12:26.376000"
"xbee/hum",49.2,"2017-01-13 12:12:28.721000"
"xbee/hum",49.1,"2017-01-13 12:12:30.469000"
"xbee/hum",48.9,"2017-01-13 12:12:32.500000"
"xbee/hum",48.6,"2017-01-13 12:12:34.531000"
"xbee/hum",48.2,"2017-01-13 12:12:36.577000"
"xbee/hum",47.9,"2017-01-13 12:12:38.669000"
"xbee/hum",47.4,"2017-01-13 12:12:40.655000"
"xbee/hum",46.9,"2017-01-13 12:12:42.701000"
"xbee/hum",46.6,"2017-01-13 12:12:44.873000"
"xbee/hum",46.5,"2017-01-13 12:12:46.927000"
"xbee/hum",46.4,"2017-01-13 12:12:48.873000"
"xbee/hum",46.2,"2017-01-13 12:12:50.895000"
"xbee/hum",46.1,"2017-01-13 12:12:52.951000"
"xbee/hum",46.0,"2017-01-13 12:12:54.951000"
"xbee/hum",45.9,"2017-01-13 12:12:57.078000"
"xbee/hum",45.8,"2017-01-13 12:12:59.045000"
"xbee/hum",45.9,"2017-01-13 12:13:07.164000"
"xbee/hum",46.0,"2017-01-13 12:13:09.279000"
"xbee/hum",46.1,"2017-01-13 12:13:11.293000"
"xbee/hum",46.0,"2017-01-13 12:13:15.401000"
"xbee/hum",46.1,"2017-01-13 12:13:23.461000"
"xbee/hum",46.0,"2017-01-13 12:13:27.459000"
"xbee/hum",45.8,"2017-01-13 12:13:29.553000"
"xbee/hum",45.6,"2017-01-13 12:13:31.552000"
"xbee/hum",45.5,"2017-01-13 12:13:33.705000"
"xbee/hum",45.4,"2017-01-13 12:13:35.726000"
"xbee/hum",45.3,"2017-01-13 12:13:37.770000"
"xbee/hum",45.2,"2017-01-13 12:13:43.894000"
"xbee/hum",45.3,"2017-01-13 12:13:47.894000"
"xbee/hum",45.4,"2017-01-13 12:13:52.029000"
"xbee/hum",45.3,"2017-01-13 12:13:56.033000"
"xbee/hum",44.6,"2017-01-13 12:13:58.064000"
"xbee/hum",44.4,"2017-01-13 12:14:00.095000"
"xbee/hum",44.1,"2017-01-13 12:14:02.233000"
"xbee/hum",44.0,"2017-01-13 12:14:04.298000"
"xbee/hum",43.9,"2017-01-13 12:14:06.251000"
"xbee/hum",43.5,"2017-01-13 12:14:08.282000"
"xbee/hum",43.0,"2017-01-13 12:14:10.313000"
"xbee/hum",42.7,"2017-01-13 12:14:12.344000"
"xbee/hum",42.5,"2017-01-13 12:14:14.470000"
"xbee/hum",42.4,"2017-01-13 12:14:16.437000"
"xbee/hum",42.3,"2017-01-13 12:14:18.468000"
"xbee/hum",42.2,"2017-01-13 12:14:20.514000"
"xbee/hum",42.1,"2017-01-13 12:14:22.545000"
"xbee/hum",42.0,"2017-01-13 12:14:24.690000"
"xbee/hum",41.9,"2017-01-13 12:14:28.638000"
"xbee/hum",41.7,"2017-01-13 12:14:30.668000"
"xbee/hum",41.5,"2017-01-13 12:14:32.731000"
"xbee/hum",41.3,"2017-01-13 12:14:34.846000"
"xbee/hum",41.2,"2017-01-13 12:14:38.807000"
"xbee/hum",41.0,"2017-01-13 12:14:40.838000"
"xbee/hum",40.8,"2017-01-13 12:14:46.914000"
"xbee/hum",40.7,"2017-01-13 12:14:49.006000"
"xbee/hum",40.6,"2017-01-13 12:14:50.992000"
"xbee/hum",40.5,"2017-01-13 12:14:55.154000"
"xbee/hum",40.6,"2017-01-13 12:14:57.180000"
"xbee/hum",40.7,"2017-01-13 12:14:59.169000"
"xbee/hum",40.9,"2017-01-13 12:15:01.178000"
"xbee/hum",40.7,"2017-01-13 12:15:05.223000"
"xbee/hum",40.6,"2017-01-13 12:15:07.318000"
"xbee/hum",40.4,"2017-01-13 12:15:09.317000"
"xbee/hum",40.5,"2017-01-13 12:15:17.392000"
"xbee/hum",40.6,"2017-01-13 12:15:19.422000"
"xbee/hum",40.7,"2017-01-13 12:15:21.594000"
"xbee/hum",40.7,"2017-01-13 12:15:31.575000"
"xbee/hum",40.8,"2017-01-13 12:15:37.667000"
"xbee/hum",40.7,"2017-01-13 12:15:43.843000"
"xbee/hum",40.6,"2017-01-13 12:15:47.821000"
"xbee/hum",40.6,"2017-01-13 12:15:57.895000"
"xbee/hum",40.5,"2017-01-13 12:15:59.942000"
"xbee/hum",40.6,"2017-01-13 12:16:04.065000"
"xbee/hum",40.7,"2017-01-13 12:16:06.066000"
"xbee/hum",40.8,"2017-01-13 12:16:08.097000"
"xbee/hum",40.9,"2017-01-13 12:16:10.127000"
"xbee/hum",40.7,"2017-01-13 12:16:14.322000"
"xbee/hum",40.6,"2017-01-13 12:16:16.236000"
"xbee/hum",40.5,"2017-01-13 12:16:18.266000"
"xbee/hum",40.4,"2017-01-13 12:16:20.297000"
"xbee/hum",40.5,"2017-01-13 12:16:22.328000"
"xbee/hum",40.6,"2017-01-13 12:16:26.406000"
"xbee/hum",40.7,"2017-01-13 12:16:28.436000"
"xbee/hum",40.5,"2017-01-13 12:16:36.511000"
"xbee/hum",40.4,"2017-01-13 12:16:38.542000"
"xbee/hum",40.3,"2017-01-13 12:16:40.573000"
"xbee/hum",40.5,"2017-01-13 12:16:46.649000"
"xbee/hum",40.7,"2017-01-13 12:16:48.680000"
"xbee/hum",40.8,"2017-01-13 12:16:50.726000"
"xbee/hum",40.7,"2017-01-13 12:16:56.787000"
"xbee/hum",40.6,"2017-01-13 12:16:58.817000"
"xbee/hum",40.5,"2017-01-13 12:17:00.864000"
"xbee/hum",40.4,"2017-01-13 12:17:02.895000"
"xbee/hum",40.3,"2017-01-13 12:17:06.956000"
"xbee/hum",40.2,"2017-01-13 12:17:15.187000"
"xbee/hum",39.9,"2017-01-13 12:17:21.091000"
"xbee/hum",39.7,"2017-01-13 12:17:23.122000"
"xbee/hum",39.6,"2017-01-13 12:17:25.244000"
"xbee/hum",39.6,"2017-01-13 12:17:35.450000"
"xbee/hum",39.7,"2017-01-13 12:17:37.333000"
"xbee/hum",39.8,"2017-01-13 12:17:43.423000"
"xbee/hum",39.9,"2017-01-13 12:17:47.411000"
"xbee/hum",39.8,"2017-01-13 12:17:49.458000"
"xbee/hum",39.6,"2017-01-13 12:17:53.545000"
"xbee/hum",39.5,"2017-01-13 12:17:55.614000"
"xbee/hum",39.3,"2017-01-13 12:17:57.581000"
"xbee/hum",39.4,"2017-01-13 12:18:05.700000"
"xbee/hum",39.3,"2017-01-13 12:18:07.687000"
"xbee/hum",39.2,"2017-01-13 12:18:09.734000"
"xbee/hum",39.1,"2017-01-13 12:18:11.764000"
"xbee/hum",39.0,"2017-01-13 12:18:17.840000"
"xbee/hum",39.0,"2017-01-13 12:18:27.915000"
"xbee/hum",39.1,"2017-01-13 12:18:29.945000"
"xbee/hum",39.2,"2017-01-13 12:18:36.131000"
"xbee/hum",39.1,"2017-01-13 12:18:40.098000"
"xbee/hum",39.0,"2017-01-13 12:18:42.190000"
"xbee/hum",38.9,"2017-01-13 12:18:44.298000"
"xbee/hum",38.8,"2017-01-13 12:18:50.313000"
"xbee/hum",38.7,"2017-01-13 12:18:56.361000"
"xbee/hum",38.6,"2017-01-13 12:18:58.476000"
"xbee/hum",38.5,"2017-01-13 12:19:00.454000"
"xbee/hum",38.4,"2017-01-13 12:19:02.485000"
"xbee/hum",38.4,"2017-01-13 12:19:12.575000"
"xbee/hum",38.5,"2017-01-13 12:19:14.605000"
"xbee/hum",38.6,"2017-01-13 12:19:20.682000"
"xbee/hum",38.7,"2017-01-13 12:19:24.727000"
"xbee/hum",38.6,"2017-01-13 12:19:28.853000"
"xbee/hum",38.7,"2017-01-13 12:19:30.881000"
"xbee/hum",38.7,"2017-01-13 12:19:41.060000"
"xbee/hum",38.8,"2017-01-13 12:19:42.972000"
"xbee/hum",38.9,"2017-01-13 12:19:47.119000"
"xbee/hum",39.0,"2017-01-13 12:19:51.158000"
"xbee/hum",38.9,"2017-01-13 12:19:53.230000"
"xbee/hum",38.8,"2017-01-13 12:19:59.217000"
"xbee/hum",38.6,"2017-01-13 12:20:01.249000"
"xbee/hum",38.7,"2017-01-13 12:20:11.338000"
"xbee/hum",38.8,"2017-01-13 12:20:15.400000"
"xbee/hum",38.9,"2017-01-13 12:20:19.445000"
"xbee/hum",39.0,"2017-01-13 12:20:25.521000"
"xbee/hum",39.1,"2017-01-13 12:20:27.552000"
"xbee/hum",39.2,"2017-01-13 12:20:29.583000"
"xbee/hum",39.3,"2017-01-13 12:20:33.911000"
"xbee/hum",39.2,"2017-01-13 12:20:35.760000"
"xbee/hum",39.3,"2017-01-13 12:20:37.834000"
"xbee/hum",39.4,"2017-01-13 12:20:39.752000"
"xbee/hum",39.3,"2017-01-13 12:20:43.910000"
"xbee/hum",39.3,"2017-01-13 12:20:54.001000"
"xbee/hum",39.4,"2017-01-13 12:20:57.950000"
"xbee/hum",39.5,"2017-01-13 12:21:04.090000"
"xbee/hum",39.4,"2017-01-13 12:21:14.147000"
"xbee/hum",39.3,"2017-01-13 12:21:18.145000"
"xbee/hum",39.2,"2017-01-13 12:21:20.176000"
"xbee/hum",39.1,"2017-01-13 12:21:24.328000"
"xbee/hum",39.0,"2017-01-13 12:21:28.299000"
"xbee/hum",39.1,"2017-01-13 12:21:32.328000"
"xbee/hum",39.2,"2017-01-13 12:21:34.441000"
"xbee/hum",39.1,"2017-01-13 12:21:36.422000"
"xbee/hum",38.9,"2017-01-13 12:21:40.467000"
"xbee/hum",38.8,"2017-01-13 12:21:42.498000"
"xbee/hum",38.9,"2017-01-13 12:21:48.574000"
"xbee/hum",38.8,"2017-01-13 12:21:52.684000"
"xbee/hum",38.9,"2017-01-13 12:21:54.728000"
"xbee/hum",38.8,"2017-01-13 12:21:56.729000"
"xbee/hum",38.7,"2017-01-13 12:21:58.760000"
"xbee/hum",38.5,"2017-01-13 12:22:02.867000"
"xbee/hum",38.6,"2017-01-13 12:22:04.964000"
"xbee/hum",38.7,"2017-01-13 12:22:10.945000"
"xbee/hum",38.6,"2017-01-13 12:22:13.071000"
"xbee/hum",38.5,"2017-01-13 12:22:17.069000"
"xbee/hum",38.4,"2017-01-13 12:22:21.098000"
"xbee/hum",38.3,"2017-01-13 12:22:23.129000"
"xbee/hum",38.2,"2017-01-13 12:22:27.206000"
"xbee/hum",38.1,"2017-01-13 12:22:29.313000"
"xbee/hum",38.2,"2017-01-13 12:22:31.362000"
"xbee/hum",38.1,"2017-01-13 12:22:33.458000"
"xbee/hum",38.3,"2017-01-13 12:22:35.489000"
"xbee/hum",38.2,"2017-01-13 12:22:37.581000"
"xbee/hum",38.3,"2017-01-13 12:22:39.647000"
"xbee/hum",38.4,"2017-01-13 12:22:41.598000"
"xbee/hum",38.3,"2017-01-13 12:22:43.692000"
"xbee/hum",38.5,"2017-01-13 12:22:45.838000"
"xbee/hum",38.6,"2017-01-13 12:22:51.972000"
"xbee/hum",38.6,"2017-01-13 12:23:02.124000"
"xbee/hum",38.7,"2017-01-13 12:23:06.197000"
"xbee/hum",38.8,"2017-01-13 12:23:16.184000"
"xbee/hum",38.9,"2017-01-13 12:23:20.262000"
"xbee/hum",38.8,"2017-01-13 12:23:22.363000"
"xbee/hum",38.9,"2017-01-13 12:23:26.415000"
"xbee/hum",38.7,"2017-01-13 12:23:28.543000"
"xbee/hum",38.6,"2017-01-13 12:23:30.544000"
"xbee/hum",38.4,"2017-01-13 12:23:32.676000"
"xbee/hum",38.3,"2017-01-13 12:23:34.605000"
"xbee/hum",38.4,"2017-01-13 12:23:36.732000"
"xbee/hum",38.3,"2017-01-13 12:23:40.793000"
"xbee/hum",38.4,"2017-01-13 12:23:42.760000"
"xbee/hum",38.5,"2017-01-13 12:23:44.791000"
"xbee/hum",38.6,"2017-01-13 12:23:46.882000"
"xbee/hum",38.5,"2017-01-13 12:23:48.990000"
"xbee/hum",38.6,"2017-01-13 12:23:51.027000"
"xbee/hum",38.4,"2017-01-13 12:23:53.091000"
"xbee/hum",38.5,"2017-01-13 12:23:55.118000"
"xbee/hum",38.3,"2017-01-13 12:23:57.215000"
"xbee/hum",38.2,"2017-01-13 12:23:59.182000"
"xbee/hum",38.3,"2017-01-13 12:24:01.325000"
"xbee/hum",38.2,"2017-01-13 12:24:03.380000"
"xbee/hum",38.3,"2017-01-13 12:24:07.449000"
"xbee/hum",38.2,"2017-01-13 12:24:11.414000"
"xbee/hum",38.0,"2017-01-13 12:24:16.321000"
"xbee/hum",37.8,"2017-01-13 12:24:17.637000"
"xbee/hum",37.9,"2017-01-13 12:24:19.704000"
"xbee/hum",38.0,"2017-01-13 12:24:23.775000"
"xbee/hum",37.9,"2017-01-13 12:24:29.755000"
"xbee/hum",37.8,"2017-01-13 12:24:31.898000"
"xbee/hum",37.9,"2017-01-13 12:24:37.974000"
"xbee/hum",37.8,"2017-01-13 12:24:40.030000"
"xbee/hum",37.7,"2017-01-13 12:24:41.988000"
"xbee/hum",37.6,"2017-01-13 12:24:44.018000"
"xbee/hum",37.5,"2017-01-13 12:24:46.049000"
"xbee/hum",37.4,"2017-01-13 12:24:48.080000"
"xbee/hum",37.3,"2017-01-13 12:24:50.291000"
"xbee/hum",37.4,"2017-01-13 12:24:54.342000"
"xbee/hum",37.3,"2017-01-13 12:24:56.331000"
"xbee/hum",37.2,"2017-01-13 12:25:04.454000"
"xbee/hum",37.1,"2017-01-13 12:25:12.433000"
"xbee/hum",37.1,"2017-01-13 12:25:22.523000"
"xbee/hum",37.0,"2017-01-13 12:25:30.614000"
"xbee/hum",36.9,"2017-01-13 12:25:32.644000"
"xbee/hum",36.8,"2017-01-13 12:25:36.706000"
"xbee/hum",36.7,"2017-01-13 12:25:40.752000"
"xbee/hum",36.8,"2017-01-13 12:25:42.899000"
"xbee/hum",36.6,"2017-01-13 12:25:46.956000"
"xbee/hum",36.7,"2017-01-13 12:25:52.920000"
"xbee/hum",36.6,"2017-01-13 12:25:58.996000"
"xbee/hum",36.4,"2017-01-13 12:26:01.027000"
"xbee/hum",36.3,"2017-01-13 12:26:03.058000"
"xbee/hum",36.3,"2017-01-13 12:26:13.148000"
"xbee/hum",36.4,"2017-01-13 12:26:17.335000"
"xbee/hum",36.5,"2017-01-13 12:26:21.255000"
"xbee/hum",36.5,"2017-01-13 12:26:31.345000"
"xbee/hum",36.6,"2017-01-13 12:26:35.390000"
"xbee/hum",36.5,"2017-01-13 12:26:37.508000"
"xbee/hum",36.4,"2017-01-13 12:26:43.497000"
"xbee/hum",36.3,"2017-01-13 12:26:51.572000"
"xbee/hum",36.4,"2017-01-13 12:26:55.617000"
"xbee/hum",36.3,"2017-01-13 12:26:57.744000"
"xbee/hum",36.4,"2017-01-13 12:27:03.725000"
"xbee/hum",36.5,"2017-01-13 12:27:13.814000"
"xbee/hum",36.4,"2017-01-13 12:27:15.845000"
"xbee/hum",36.3,"2017-01-13 12:27:17.956000"
"xbee/hum",36.2,"2017-01-13 12:27:19.939000"
"xbee/hum",36.1,"2017-01-13 12:27:21.969000"
"xbee/hum",36.2,"2017-01-13 12:27:24"
"xbee/hum",36.3,"2017-01-13 12:27:26.031000"
"xbee/hum",36.2,"2017-01-13 12:27:34.228000"
"xbee/hum",36.1,"2017-01-13 12:27:36.169000"
